Venue Name,Status,Address,Latitude,Longitude,Usage Count,Genres,Examples
"모카클래스",OK,"서울",37.5668260046608,126.978652258309,1192,"class","[샾로맨티시스트]타로카드 원데이 기초부터 실전까지(서울일정); [샾로맨티시스트]타로카드 원데이 기초부터 실전까지 (부산출장); 페이퍼플라워  클래스"
"플러스씨어터",OK,"서울 종로구 동숭동 1-144",37.5808257236473,127.003971468634,2,"musical","어른이 뮤지컬 〈난쟁이들〉; 어른이 뮤지컬 〈난쟁이들〉 - 보여드림데이"
"광화문 전용관(경향아트힐)",OK,"서울 중구 정동 22",37.56815390855725,126.96967004827121,2,"musical|kids","페인터즈 - 광화문전용관; 페인터즈(광화문전용관)"
"장충체육관",OK,"장충체육관, 241, 동호로, 장충동2가, 장충동, 중구, 서울특별시, 04605, 대한민국",37.5581698,127.0067954,2,"concert","2025 다이나믹 듀오 단독 콘서트 “가끔씩 오래 보자” - 서울; 2026 Apink 8th Concert 〈The Origin : APINK〉"
"신한카드 SOL페이 스퀘어 라이브홀",OK,"서울 마포구 서교동 490",37.55112586142693,126.91439609571269,2,"concert","2026 나를 바로 세우는 여덟 단어; JAY 207 FINAL TOUR IN SEOUL"
"티켓링크 라이브 아레나 (핸드볼경기장)",OK,"서울특별시 송파구 올림픽로 424",37.5227409,127.1187114,2,"concert","2026 이창섭 단독 콘서트 〈AndEnd〉 ［2/6~2/7 공연 지정석］; 2026 이창섭 단독 콘서트 〈AndEnd〉 ［2/8 공연 스탠딩］"
"스카이아트홀",OK,"서울 강서구 화곡로63길 65",37.5579769026158,126.84939856075309,2,"concert","2026 YOUNITE MINI FAN-CON 〈LOVE TYPE : YOUNITE to YOUNIZ〉; 나가 기타 25주년 기념 콘서트"
"재즈클럽 그루브",OK,"서울 서초구 신반포로47길 52",37.5126583680703,127.018468391393,2,"concert|unknown","그루브잼세션(Groove Jam Session); 재즈클럽과 스튜디오에서 만나는 잼세션 시리즈! [그루브잼세션]"
"경희대학교 평화의전당",OK,"평화의전당, 26, 경희대로, 회기동, 동대문구, 서울특별시, 02453, 대한민국",37.5986109,127.052732,2,"concert|classic","우리들의 발라드 전국투어 - 서울 콘서트; 더 위쳐 인 콘서트"
"추후 공지",OK,"경기 안산시 단원구 이삭6길 2",37.31289108035632,126.83928708588793,2,"concert","워터밤 서울 2026; 워터밤 부산 2026"
"파랑새극장",OK,"서울 종로구 동숭동 1-115",37.58158440422107,127.00232652533127,2,"concert|kids","원소윤 스탠드업코미디 ‘원’; 미래상상마술쇼"
"NOL씨어터 합정 동양생명홀",OK,"서울특별시 마포구 양화로 45 메세나폴리스 2 층",37.5502395,126.9139625,2,"concert","히구치 아이 밴드 투어 2025-2026 in Seoul ＂wishing me happiness＂; THE SOLUTIONS (솔루션스) 전국투어 ‘비행’ - 서울"
"KBS아레나",OK,"서울 강서구 화곡동 1093-76",37.55675871689889,126.84796255512903,2,"concert","Men I Trust (멘 아이 트러스트) 내한공연; 2026 〈THE 이재훈 전국투어콘서트 - Come on〉 - 서울"
"해바라기 소극장",OK,"서울 종로구 동숭길 76 해바라기소극장",37.5816428205946,127.004374097465,2,"play","(리얼타임 코믹연극) 택시안에서 - 서울; 택시안에서"
"대학로 세우아트센터 2관",OK,"서울 종로구 동숭동 1-86",37.58188889762789,127.0039285040281,2,"play","★평점9.9★연극 〈남사친 여사친〉(사랑 vs 우정) 현실공감 로코; 힐링코미디연극〈아빠와 딸〉(우리가족의20년)"
"대학로 소극장 혜화당",OK,"서울 종로구 동숭동 1-89",37.5812365749468,127.004025832403,2,"play","2026 제8회 소설시장 페스티벌 : 〈2방인 - L’E-duo-ranger〉; 2026 제8회 소설시장 페스티벌 : 〈호밀밭의 파수꾼〉"
"소극장 혜화당",OK,"서울 종로구 동숭동 1-89",37.5812365749468,127.004025832403,2,"play","2026 제8회 소설시장 페스티벌 : 〈마음〉; 2026 제8회 소설시장 페스티벌 : 〈STAY TUNED : 빈처2026〉"
"대학로극장 쿼드",OK,"대학로극장 쿼드, 122, 동숭길, 대학로거리, 이화동, 종로구, 서울특별시, 03085, 대한민국",37.5836392,127.0038138,2,"play","2026 쿼드기획 : 〈땅 밑에〉; 2026 쿼드기획:〈함수 도미노〉"
"아스가르드 씨어터",OK,"서울 종로구 혜화동 201",37.5836656943776,127.00255868303,2,"play","4D공포연극 〈스위치〉; 스위치"
"국립극단 명동예술극장",OK,"서울 중구 명동1가 54",37.5640085633411,126.984212773704,2,"play","국립극단［2026 기획초청 Pick크닉］［열린 객석］ 〈이상한어린이연극-오감도〉; 국립극단［2026 기획초청 Pick크닉］〈셋톱박스〉"
"JTN 아트홀 3관",OK,"서울 종로구 이화동 139",37.5766306962676,127.00393954831,2,"play","국민 코믹 연극 〈오백에삼십〉 - 대학로 JTN 아트홀 3관; 오백에 삼십"
"상명아트홀 1관",OK,"서울 종로구 동숭동 1-38",37.583359352573,127.002739817504,2,"play","국민연극 〈라이어〉 - 상명아트홀 1관; 라이어 1탄"
"대학로 브이씨어터",INCOMPLETE_DATA (Both),"정보 없음",,,2,"play","날개; 서, 글 (書, 契)"
"샤봉디씨어터",OK,"경기도 성남시 수정구 금토로 70",37.406514,127.0801059,2,"play","남장여자 로코 연극 〈어쩌다 보니〉; 어쩌다 보니"
"JTN 아트홀 4관",OK,"서울 종로구 이화동 139",37.5766306962676,127.00393954831,2,"play","대학로 대표 코믹 힐링극 〈뷰티풀라이프〉; 뷰티풀 라이프"
"초록씨어터",OK,"서울 종로구 동숭동 1-33",37.5827016395697,127.002151077463,2,"play|kids","대학로 연극 〈내일은 내일에게〉; 내일은 내일에게"
"라온아트홀",OK,"서울 종로구 동숭동 1-61",37.5818528899711,127.002803161755,2,"play","대학로 혜화 연극 한뼘사이; 한뼘사이"
"대학로예술극장 소극장",OK,"서울 종로구 동숭동 1-67",37.5820871387794,127.003179039931,2,"play","멸종위기종; 비밀기지 〈몸 기울여〉 - 2025 창작산실 올해의신작 연극"
"올웨이즈씨어터",OK,"서울 종로구 동숭동 1-35",37.583089067769,127.002094481016,2,"play","뮤직드라마 〈불편한 편의점〉 - 올웨이즈씨어터; 불편한 편의점"
"H씨어터",OK,"서울 종로구 이화동 57",37.5776001376023,127.004718462711,2,"play","뮤직드라마 청춘 : ON AIR; 코믹 음악연극 프리즌"
"안똔체홉극장",OK,"서울 종로구 명륜3가 140-4",37.5830818402188,126.996997533451,2,"play","세자매; 세자매"
"대학로 스타릿홀",OK,"서울 종로구 대학로8가길 111 지하층",37.573,126.9794,2,"play","스페셜보잉보잉; 연극 뉴사랑과전쟁"
"파랑씨어터",OK,"서울 종로구 동숭동 1-57",37.5824871968218,127.002472599844,2,"play|kids","시간을 파는 상점; 시간을 파는 상점"
"드림시어터 소극장",OK,"서울 종로구 동숭동 상세주소 열기 길",37.58096,127.0051932,2,"play","안녕, 차이카; 올모스트 메인"
"강남씨어터",OK,"서울 강남구 역삼동 829-20",37.49536123749658,127.03323385255213,2,"play|classic","앙드레와 도린 (Andre ＆ Dorine); 오늘은 나로 부른다"
"NOL 서경스퀘어 스콘 2관",OK,"서울 종로구 동숭길 148",37.573,126.9794,2,"play","연극 〈그때도 오늘2: 꽃신〉; 그때도 오늘2: 꽃신"
"마루아트홀",OK,"서울 종로구 동숭동 1-58",37.582299788139,127.002567693402,2,"play","연극 〈나의PS파트너〉; 나의 PS 파트너"
"LG아트센터 서울 U+ 스테이지",OK,"서울 강서구 마곡중앙로 136 LG아트센터 서울",37.5509,126.8497,2,"play|classic","연극 〈노인의 꿈〉; 다비드 바뱅 ＆ 아드리앙 몽도 ＇피아노 피아노＇"
"더굿씨어터",OK,"서울 종로구 혜화동 185",37.5839819526946,127.00206506973008,2,"play","연극 〈미세스 마캠〉; 연극 〈슈만〉"
"대학로 아트하우스",OK,"서울 종로구 동숭동 1-96",37.5816023886196,127.00371338439,2,"play","연극 리타길들이기 〈Educating Rita〉 - 대학로; 펫프렌들리연극 개같은 아빠 (대학로)"
"나인진홀 2관",OK,"서울 종로구 동숭동 1-149",37.5803680063815,127.004324662859,2,"play","웃음작렬소동극 〈과속스캔들〉; 과속스캔들"
"컬쳐씨어터",OK,"서울 종로구 동숭동 1-73",37.5824763657644,127.003260570751,2,"play","장르 씹어먹는 연극［운빨로맨스］- 대학로; 운빨로맨스"
"극장 봄",OK,"서울특별시 성북구 삼선동1가 35",37.5900263,127.0130553,2,"play|musical","제1회 극단 무이 기획 공연 〈죽음의 집〉; 뱀파이어를 부탁해"
"시윤아트홀",OK,"서울 종로구 동숭동 1-115",37.5815303444904,127.002332184291,2,"play|concert","졸탄쇼; 졸탄쇼"
"우리소극장",OK,"서울 종로구 동숭동 192-8",37.5792237109437,127.005151024833,2,"play","코믹 범죄 스릴러 연극 〈701호〉; 701호"
"미래아트홀",OK,"서울 종로구 혜화동 62-1",37.5869453179142,127.002117233268,2,"play","코믹추리극 ［마피아게임］; 마피아 게임"
"정극장",OK,"서울 종로구 동숭동 1-92",37.5810257449425,127.003951101087,2,"play","코믹추리스릴러 연극 〈행오버〉 - 12년째 공연 중; 행오버"
"성수소극장",OK,"서울 성동구 성수동2가 225-10",37.5366660895235,127.058409956355,2,"play","타임슬립 코믹 연극 영시기; 영시기"
"봄날아트홀 1관",OK,"서울 종로구 동숭길 39 지하 1층, 2층 봄날아트홀",37.573,126.9794,2,"play","헤어지는 기쁨; 크리미널 시즌4"
"연세대학교 백주년기념관",OK,"서울 서대문구 냉천동 68",37.5672614465493,126.961818334834,2,"classic","로보카폴리 오케스트라 : 브룸스타운의 악기 구조대!; 애니메이션 OST 페스티벌 with 오케스트라"
"라율아트홀",OK,"서울 서초구 서초동 1451-38",37.48242676621058,127.01261558401937,2,"classic","살롱클래식 - 이혜림 피아노 독주회; 살롱클래식 - 트리오 화온의 질문해도 되는 음악회"
"세라믹팔레스홀",OK,"서울 강남구 일원로 90",37.4923272,127.0801611,2,"classic","소프라노 이결 초청 독창회; EMA Choral Society 제2회 정기연주회"
"꿈의숲_콘서트홀",OK,"서울 강북구 번동 90",37.6214938171239,127.038544673316,2,"classic","앙상블 플레이리스트 Ep.5; 오페라 갈라 콘서트의 밤"
"푸르지오아트홀",INCOMPLETE_DATA (Both),"정보 없음",,,2,"classic","Music , Inside Out; 최소영 제자 음악회"
"안산문화예술의전당 해돋이극장",OK,"경기 안산시 단원구 고잔동 817",37.3200554820814,126.82306759376,2,"musical","［안산］뮤지컬 한글용사 아이야 새로운 이야기〈달라도 친구야!〉; 뮤지컬 최고다 호기심딱지 시즌3 〈동화나라구출대작전〉 - 안산"
"의정부예술의전당 소극장",OK,"경기 의정부시 의정부동 323",37.7335300891832,127.034178367299,2,"musical","［의정부］싱어롱 콘서트 뮤지컬 ‘Live Show’ 무지개 물고기; 어린이뮤지컬 캣 - 의정부"
"평택 북부문화예술회관 대공연장",OK,"경기 평택시 경기대로 1366 북부문화예술회관",36.9745464,127.1161001,2,"musical","2026 〈더:매직서커스〉 - 평택; 2026 가족 라이브 뮤지컬 〈미녀와야수〉 - 평택"
"광명문화예술교육지원센터 광명극장",OK,"경기 광명시 하안동 718-2",37.4667611314483,126.869891526022,2,"musical","2026 라이브 가족뮤지컬 〈미녀와야수〉 - 광명; 흥부와 놀부 (광명)"
"평택 서부문화예술회관 대공연장",OK,"경기 평택시 안중읍 학현리 572",36.9901427155486,126.920133150766,2,"musical","2026 라이브 가족뮤지컬 〈피터팬〉 - 평택; 싱어롱뮤지컬 브레드이발소 〈브레드와 윌크의 세계여행〉 - 평택"
"평택서부문화예술회관 대공연장",OK,"경기 평택시 안중읍 학현리 572",36.9901427155486,126.920133150766,2,"musical","가족뮤지컬 〈꼬마버스 타요 - 소원을 들어주는 요술 지팡이 대소동〉 - 평택; 뮤지컬 최고다 호기심딱지 시즌3〈동화나라구출대작전〉 - 평택"
"트라이보울",OK,"인천 연수구 송도동 24-6",37.3942043410562,126.635009329215,2,"musical|play","겨울이야기 - 인천; 연극 〈고트 GOTT〉 - 인천"
"안성맞춤아트홀 대공연장",OK,"경기 안성시 발화대길 21 안성맞춤아트홀",36.9947872,127.2793155,2,"musical|concert","뮤지컬 〈개구쟁이 특공대 : 마녀저택〉 - 안성; 2026 신년음악회 - 안성"
"성남아트센터 오페라하우스",OK,"성남아트센터 오페라하우스, 태원지하보도, 이매동, 판교, 분당구, 성남시, 13566, 대한민국",37.4028964,127.1305335,2,"musical|concert","뮤지컬 헬로카봇 스페셜 시즌9 〈전설의 용사를 찾아서〉 - 성남; 2025 김태연 전국투어 콘서트 〈SHOWTIME〉 - 성남"
"고양종합운동장 주경기장",INCOMPLETE_DATA (Both),"정보 없음",,,2,"concert","［Play＆Stay］BTS WORLD TOUR ‘ARIRANG’ IN GOYANG+Hotels; BTS WORLD TOUR ‘ARIRANG’ IN GOYANG"
"부천시민회관 대공연장",OK,"경기 부천시 원미구 중동 788",37.4884014589488,126.770391362396,2,"concert|classic","2025-26 김창옥 토크콘서트 시즌5 - 부천; 아즈마 아키와 함께하는 영화음악 콘서트 : 지브리 ＆ 월드 무비 OST - 부천"
"고양아람누리 아람극장",OK,"경기 고양시 일산동구 마두동 816",37.661466499200465,126.77440859641214,2,"concert","2025-26 로이킴 LIVE TOUR ［ja, daumm］ - 고양; 2026 부활 40주년 콘서트 - 고양"
"부천아트센터 소공연장",OK,"경기 부천시 원미구 소향로 165 부천아트센터",37.5034,126.766,2,"concert|classic","BAC 재즈 시리즈 Ⅰ더 피아니스트; 피아니스트 박상욱과 함께하는 브런치콘서트 I"
"매직앤조이",OK,"경기 수원시 영통구 광교중앙로 124 갤러리아백화점 10층",37.2855216,127.0574787,2,"play","스탠드-업 코미디 (광교); 어린이 마술쇼 (광교)"
"군포문화예술회관 수리홀",OK,"경기 군포시 산본동 1101",37.3665395869026,126.927227234703,2,"classic","2026 빈 소년 합창단 신년 콘서트 - 군포; PAPA x 프라임필하모닉 기획 시리즈: The Rising - 군포"
"엘림아트센터 챔버홀",OK,"인천 서구 크리스탈로 78",37.5320389228533,126.636872975473,2,"classic","엘림아트센터 ［로비콘서트］(01.25) - 인천; 엘림아트센터 ［로비콘서트］(02.01) - 인천"
"하남문화예술회관 대극장(검단홀)",OK,"하남문화예술회관 대극장, 덕풍동로, 덕풍동, 덕풍3동, 하남시, 12936, 대한민국",37.5447456,127.2068482,2,"classic","청소년과 함께하는 김숙진의 이야기가 있는 콘서트 - 하남; KBS교향악단과 함께하는 〈2026년 신년음악회〉 - 하남"
"원주 백운아트홀",INCOMPLETE_DATA (Both),"정보 없음",,,2,"musical","［원주］ 뮤지컬 번개맨 시즌2 〈번개맨!VS번개맨？〉; 2026. 가족뮤지컬 〈엄마까투리 - 유치원도,도시도 처음이야〉 - 원주"
"충청남도 문화예술회관",INCOMPLETE_DATA (Both),"정보 없음",,,2,"musical|classic","2026 앤서니브라운 베스트셀러 어린이뮤지컬 〈우리 아빠가 최고야〉 - 충남 예산; 2026 신년음악회 : 새해 첫 울림, 크로스오버 판타지 - 예산"
"서산문화원",INCOMPLETE_DATA (Both),"정보 없음",,,2,"musical","만원의행복“가족뮤지컬”신데렐라” - 서산; 착한가격 10,000원의 행복 “어린이 서커스쇼” - 충남 서산"
"드림아트홀",INCOMPLETE_DATA (Both),"정보 없음",,,2,"musical|play","제2회 드림단막극장 - 우리, 그리고... - 대전; 제2회 드림단막극장 - 짝,사랑 - 대전"
"공주문예회관 소공연장",INCOMPLETE_DATA (Both),"정보 없음",,,2,"concert","렉처 콘서트III 〈라틴 클래식 음악〉 - 공주; 렉처 콘서트IV 〈미국 음악의 탄생〉 - 공주"
"대구 청소년수련원 공연장",INCOMPLETE_DATA (Both),"정보 없음",,,2,"musical","가족뮤지컬 〈헨젤과 그레텔〉 - 대구; 가족뮤지컬 〈인어공주〉 - 대구"
"영남대학교 천마아트센터 그랜드홀",INCOMPLETE_DATA (Both),"정보 없음",,,2,"musical|concert","쇼뮤지컬 〈프린세스 캐치! 티니핑〉 - 대구; 2025-26 김창옥 토크콘서트 시즌5 - 대구"
"에이치아츠 콘서트홀",INCOMPLETE_DATA (Both),"정보 없음",,,2,"concert","ONLY FOR JAZZ - 대구; ONLY FOR JAZZ - 대구 (01.30)"
"구미강동문화복지회관 봉두아트홀",INCOMPLETE_DATA (Both),"정보 없음",,,2,"play|classic","［2026 어린이 참여 공연］ 아빠와 난 초등1학년 - 구미; KBS 교향악단과 함께하는 〈태교음악회〉 - 구미"
"대백레오문화홀",INCOMPLETE_DATA (Both),"정보 없음",,,2,"play","인형극 잭과콩나무 - 대구; 인형극 해님달님 - 대구"
"김해장유문화센터 공연장",INCOMPLETE_DATA (Both),"정보 없음",,,2,"musical","가족매직쇼 “공룡 애니멀 쇼” - 김해; 만원의행복 “가족뮤지컬“장화신은고양이” - 김해"
"HD아트센터 대공연장",INCOMPLETE_DATA (Both),"정보 없음",,,2,"musical|concert","가족뮤지컬 〈알파블록스〉 - 울산; 강문경 전국투어 콘서트 : THE START - 울산"
